"210","yātrā","yātrā","Feminine",1,,
"211","rakṣā","rakṣā","Feminine",1,,
"212","rakṣikā","rakṣikā","Feminine",1,,
"213","raṇḍa","raṇḍa","Feminine",1,,
"214","raśanā","raśanā","Feminine",1,,
"215","rasanā","rasanā","Feminine",1,,
"216","rasā","rasā","Feminine",1,,
"217","riraṃsā","riraṃsā","Feminine",1,,
"218","rai","rai","Feminine",1,,
"219","laghuhastatā","laghuhastatā","Feminine",1,,
"220","laṅkā","laṅkā","Feminine",1,,
"221","lajjā","lajjā","Feminine",1,,
"222","latā","latā","Feminine",1,,
"223","lūtā","lūtā","Feminine",1,,
"224","lekhā","lekhā","Feminine",1,,
"225","vapā","vapā","Feminine",1,,
"226","vapuṣyā","vapuṣyā","Feminine",1,,
"227","varṇamālā","varṇamālā","Feminine",1,,
"228","varṣā","varṣā","Feminine",1,,
"229","vācā","vācā","Feminine",1,,
"230","vāṭikā","vāṭikā","Feminine",1,,
"231","vārā","vārā","Feminine",1,,
"232","vārttā","vārttā","Feminine",1,,
"233","vālā","vālā","Feminine",1,,
"234","vidyā","vidyā","Feminine",1,,
"235","vidhavā","vidhavā","Feminine",1,,
"236","viṣakanyā","viṣakanyā","Feminine",1,,
"237","vīṇā","vīṇā","Feminine",1,,
"238","vīratā","vīratā","Feminine",1,,
"239","vṛkṣaśāyikā","vṛkṣaśāyikā","Feminine",1,,
"240","vedanā","vedanā","Feminine",1,,
"241","vedyā","vedyā","Feminine",1,,
"242","velā","velā","Feminine",1,,
"243","veśyā","veśyā","Feminine",1,,
"244","vaikalpikatā","vaikalpikatā","Feminine",1,,
"245","śayyā","śayyā","Feminine",1,,
"246","śaradā","śaradā","Feminine",1,,
"247","śarkarā","śarkarā","Feminine",1,,
"248","śalyakriyā","śalyakriyā","Feminine",1,,
"249","śālā","śālā","Feminine",1,,
"250","śikṣā","śikṣā","Feminine",1,,
"251","śikṣikā","śikṣikā","Feminine",1,,
"252","śikhā","śikhā","Feminine",1,,
"253","śiphā","śiphā","Feminine",1,,
"254","śiraḥpīḍā","śiraḥpīḍā","Feminine",1,,
"255","śilā","śilā","Feminine",1,,
"256","śiśayiṣā","śiśayiṣā","Feminine",1,,
"257","śiṣyā","śiṣyā","Feminine",1,,
"258","śīghratā","śīghratā","Feminine",1,,
"259","śuṅgā","śuṅgā","Feminine",1,,
"260","śuśrūṣā","śuśrūṣā","Feminine",1,,
"261","śobhanā","śobhanā","Feminine",1,,
"262","śyāvyā","śyāvyā","Feminine",1,,
"263","śraddhā","śraddhā","Feminine",1,,
"264","śramikā","śramikā","Feminine",1,,
"265","śriyā","śriyā","Feminine",1,,
"266","saṃkhyā","saṃkhyā","Feminine",1,,
"267","saṃjñā","saṃjñā","Feminine",1,,
"268","saṃdhā","saṃdhā","Feminine",1,,
"269","saṃdhyā","saṃdhyā","Feminine",1,,
"270","sajjā","sajjā","Feminine",1,,
"271","satyatā","satyatā","Feminine",1,,
"272","sabhā","sabhā","Feminine",1,,
"273","samā","samā","Feminine",1,,
"274","sampad","sampad","Feminine",1,,
"275","sādhanā","sādhanā","Feminine",1,,
"276","sirā","sirā","Feminine",1,,
"277","surā","surā","Feminine",1,,
"278","sūtikā","sūtikā","Feminine",1,,
"279","senā","senā","Feminine",1,,
"280","sevā","sevā","Feminine",1,,
"281","sevikā","sevikā","Feminine",1,,
"282","stukā","stukā","Feminine",1,,
"283","sthiratā","sthiratā","Feminine",1,,
"284","sthirā","sthirā","Feminine",1,,
"285","sthūṇā","sthūṇā","Feminine",1,,
"286","snuṣā","snuṣā","Feminine",1,,
"287","sphoṭikā","sphoṭikā","Feminine",1,,
"288","smeratā","smeratā","Feminine",1,,
"289","svadhā","svadhā","Feminine",1,,
"290","haladikā","haladikā","Feminine",1,,
"291","haladīkā","haladīkā","Feminine",1,,
"292","hikkā","hikkā","Feminine",1,,
"293","hikkikā","hikkikā","Feminine",1,,
"294","hikvā","hikvā","Feminine",1,,
"295","hīrā","hīrā","Feminine",1,,
"296","hekkā","hekkā","Feminine",1,,
"297","holā","holā","Feminine",1,,
