"1389","bharaṇam","bharaṇa","Neuter",2,,
"1390","bhartsanam","bhartsana","Neuter",2,,
"1391","bhavitavyam","bhavitavya","Neuter",2,,
"1392","bhaviṣyam","bhaviṣya","Neuter",2,,
"1393","bhājanam","bhājana","Neuter",2,,
"1394","bhānam","bhāna","Neuter",2,,
"1395","bhālam","bhāla","Neuter",2,,
"1396","bhāṣitam","bhāṣita","Neuter",2,,
"1397","bhittam","bhitta","Neuter",2,,
"1398","bhuvanam","bhuvana","Neuter",2,,
"1399","bhūtam","bhūta","Neuter",2,,
"1400","bheṣajam","bheṣaja","Neuter",2,,
"1401","bhaiṣajyam","bhaiṣajya","Neuter",2,,
"1402","bhramaṇam","bhramaṇa","Neuter",2,,
"1403","makṣikāmalam","makṣikāmala","Neuter",2,,
"1404","magham","magha","Neuter",2,,
"1405","madyam","madya","Neuter",2,,
"1406","madyapānam","madyapāna","Neuter",2,,
"1407","madhyastham","madhyastha","Neuter",2,,
"1408","mananam","manana","Neuter",2,,
"1409","manogatam","manogata","Neuter",2,,
"1410","maraṇam","maraṇa","Neuter",2,,
"1411","mardanam","mardana","Neuter",2,,
"1412","maṣipātram","maṣipātra","Neuter",2,,
"1413","maṣīpātram","maṣīpātra","Neuter",2,,
"1414","masipātram","masipātra","Neuter",2,,
"1415","masīpātram","masīpātra","Neuter",2,,
"1416","mahattvam","mahattva","Neuter",2,,
"1417","māṃsam","māṃsa","Neuter",2,,
"1418","māṅgalikam","māṅgalika","Neuter",2,,
"1419","mātram","mātra","Neuter",2,,
"1420","mātsaryam","mātsarya","Neuter",2,,
"1421","māraṇam","māraṇa","Neuter",2,,
"1422","mālam","māla","Neuter",2,,
"1423","mīl̤ham","mīl̤ha","Neuter",2,,
"1424","mukham","mukha","Neuter",2,,
"1425","mudgaudanam","mudgaudana","Neuter",2,,
"1426","mūtram","mūtra","Neuter",2,,
"1427","mūrchanam","mūrchana","Neuter",2,,
"1428","mūlam","mūla","Neuter",2,,
"1429","mṛtam","mṛta","Neuter",2,,
"1430","mṛtotthānam","mṛtotthāna","Neuter",2,,
"1431","meḍhram","meḍhra","Neuter",2,,
"1432","maithunam","maithuna","Neuter",2,,
"1433","maunam","mauna","Neuter",2,,
"1434","yajñopavītam","yajñopavīta","Neuter",2,,
"1435","yantram","yantra","Neuter",2,,
"1436","yātam","yāta","Neuter",2,,
"1437","yānam","yāna","Neuter",2,,
"1438","yuktam","yukta","Neuter",2,,
"1439","yugam","yuga","Neuter",2,,
"1440","yugmam","yugma","Neuter",2,,
"1441","yujyam","yujya","Neuter",2,,
"1442","yutam","yuta","Neuter",2,,
"1443","yūnam","yūna","Neuter",2,,
"1444","yoktram","yoktra","Neuter",2,,
"1445","yaunam","yauna","Neuter",2,,
"1446","yauvanam","yauvana","Neuter",2,,
"1447","raktaphalam","raktaphala","Neuter",2,,
"1448","randhram","randhra","Neuter",2,,
"1449","rasāyanam","rasāyana","Neuter",2,,
"1450","rājyam","rājya","Neuter",2,,
"1451","rāmāyaṇam","rāmāyaṇa","Neuter",2,,
"1452","rārahāṇam","rārahāṇa","Neuter",2,,
"1453","rāśicakram","rāśicakra","Neuter",2,,
"1454","ripram","ripra","Neuter",2,,
"1455","rugṇam","rugṇa","Neuter",2,,
"1456","rūpam","rūpa","Neuter",2,,
"1457","raivatyam","raivatya","Neuter",2,,
"1458","rocanam","rocana","Neuter",2,,
"1459","lakṣaṇam","lakṣaṇa","Neuter",2,,
"1460","laṇḍam","laṇḍa","Neuter",2,,
"1461","layanam","layana","Neuter",2,,
"1462","lalāṭam","lalāṭa","Neuter",2,,
"1463","lāñchanam","lāñchana","Neuter",2,,
"1464","liṅgam","liṅga","Neuter",2,,
"1465","liṅganam","liṅgana","Neuter",2,,
"1466","liṅgaśarīram","liṅgaśarīra","Neuter",2,,
"1467","liṅgāgram","liṅgāgra","Neuter",2,,
"1468","luptam","lupta","Neuter",2,,
"1469","lekhanam","lekhana","Neuter",2,,
"1470","leṇḍam","leṇḍa","Neuter",2,,
"1471","laiṅgam","laiṅga","Neuter",2,,
"1472","loptram","loptra","Neuter",2,,
"1473","laulyam","laulya","Neuter",2,,
"1474","vaktram","vaktra","Neuter",2,,
"1475","vatsalam","vatsala","Neuter",2,,
"1476","vadanam","vadana","Neuter",2,,
"1477","vanam","vana","Neuter",2,,
"1478","vapuṣam","vapuṣa","Neuter",2,,
"1479","vayanam","vayana","Neuter",2,,
"1480","vayunam","vayuna","Neuter",2,,
"1481","vastram","vastra","Neuter",2,,
"1482","vasnam","vasna","Neuter",2,,
"1483","vahitram","vahitra","Neuter",2,,
"1484","vahyam","vahya","Neuter",2,,
"1485","vākyam","vākya","Neuter",2,,
"1486","vācanam","vācana","Neuter",2,,
"1487","vāṭaram","vāṭara","Neuter",2,,
"1488","vātāvaraṇam","vātāvaraṇa","Neuter",2,,
"1489","vāyumaṇḍalam","vāyumaṇḍala","Neuter",2,,
"1490","vāhanam","vāhana","Neuter",2,,
"1491","vicitram","vicitra","Neuter",2,,
"1492","vijñānam","vijñāna","Neuter",2,,
"1493","vidāhakam","vidāhaka","Neuter",2,,
"1494","viparivartanam","viparivartana","Neuter",2,,
"1495","vibhajanam","vibhajana","Neuter",2,,
"1496","vibhājanam","vibhājana","Neuter",2,,
"1497","vilakṣaṇam","vilakṣaṇa","Neuter",2,,
"1498","viśeṣaṇam","viśeṣaṇa","Neuter",2,,
"1499","vedanam","vedana","Neuter",2,,
"1500","vaikalpikatvam","vaikalpikatva","Neuter",2,,
"1501","vyajanam","vyajana","Neuter",2,,
"1502","vyadhikaraṇam","vyadhikaraṇa","Neuter",2,,
"1503","vratam","vrata","Neuter",2,,
"1504","śatam","śata","Neuter",2,,
"1505","śayanam","śayana","Neuter",2,,
"1506","śayanāgāram","śayanāgāra","Neuter",2,,
"1507","śarīram","śarīra","Neuter",2,,
"1508","śaṣpam","śaṣpa","Neuter",2,,
"1509","śākapuṣpam","śākapuṣpa","Neuter",2,,
